Ino,State,flag,transaction,time elapsed,culmulative time elapsed
46136,7,1,1751313.4851138354,5.71e-07,0.046233003
46136,7,1,56.64183903816719,0.017654794,0.063887797
46136,7,1,491642.08456243854,2.034e-06,0.063889831
46136,7,1,756429.65204236,1.322e-06,0.06389115299999999
46136,7,1,29244.041526538967,3.4195e-05,0.06392534799999999
46136,7,1,2272727.2727272725,4.4e-07,0.063925788
46136,7,1,2695417.7897574124,3.71e-07,0.063926159
46136,7,1,59.11411702455239,0.016916433,0.08084259199999999
46136,7,1,459981.6007359706,2.174e-06,0.08084476599999998
46136,7,1,1297016.8612191959,7.71e-07,0.08084553699999998
46136,7,1,45512.47041689423,2.1972e-05,0.08086750899999998
46136,7,1,2433090.0243309,4.11e-07,0.08086791999999998
46136,7,1,2941176.4705882357,3.4e-07,0.08086825999999998
46136,7,1,56.585259528575754,0.017672447,0.09854070699999998
46136,7,1,457875.4578754578,2.184e-06,0.09854289099999998
46136,7,1,860585.1979345955,1.162e-06,0.09854405299999998
46136,7,1,44320.347471524175,2.2563e-05,0.09856661599999998
46136,7,1,2493765.5860349126,4.01e-07,0.09856701699999998
46136,7,1,2941176.4705882357,3.4e-07,0.09856735699999998
46136,7,1,102.87693285181442,0.009720352,0.10828770899999998
46136,7,1,631711.9393556538,1.583e-06,0.10828929199999998
46136,7,1,950570.3422053232,1.052e-06,0.10829034399999998
46136,7,1,33700.6706433458,2.9673e-05,0.10832001699999998
46136,7,1,860585.1979345955,1.162e-06,0.10832117899999998
46136,7,1,1883239.1713747648,5.31e-07,0.10832170999999997
46136,7,1,58.46315906030762,0.017104789,0.12542649899999997
46136,7,1,536768.6527106817,1.863e-06,0.12542836199999996
46136,7,1,899280.5755395684,1.112e-06,0.12542947399999996
46136,7,1,54475.13210219535,1.8357e-05,0.12544783099999995
46136,7,1,756429.65204236,1.322e-06,0.12544915299999995
46136,7,1,2770083.1024930747,3.61e-07,0.12544951399999996
217,1,1,71.1919294550628,0.014046536,0.13949604999999995
217,1,1,278086.76307007787,3.596e-06,0.13949964599999995
217,1,1,907441.0163339383,1.102e-06,0.13950074799999995
217,1,1,105618.92691170258,9.468e-06,0.13951021599999996
217,1,1,2320185.614849188,4.31e-07,0.13951064699999996
217,1,1,2849002.849002849,3.51e-07,0.13951099799999997
46136,7,1,362.4500317325003,0.002759001,0.14226999899999998
46136,7,1,560852.4957936063,1.783e-06,0.14227178199999999
46136,7,1,1610305.958132045,6.21e-07,0.142272403
46136,7,1,41152.26337448559,2.43e-05,0.142296703
46136,7,1,923361.0341643583,1.083e-06,0.142297786
46136,7,1,1663893.5108153077,6.01e-07,0.142298387
46136,7,1,60.49897741603422,0.016529205,0.158827592
46136,7,1,554323.7250554324,1.804e-06,0.15882939599999998
46136,7,1,1175088.1316098708,8.51e-07,0.15883024699999998
46136,7,1,64750.064750064754,1.5444e-05,0.15884569099999998
46136,7,1,838222.9673093043,1.193e-06,0.158846884
46136,7,1,1782531.1942959002,5.61e-07,0.158847445
131268,7,1,123.79099524494029,0.008078132,0.166925577
131268,7,1,428265.52462526766,2.335e-06,0.16692791199999998
131268,7,1,64603.6565669617,1.5479e-05,0.166943391
46136,7,1,112.52978663452215,0.008886536,0.175829927
46136,7,1,551267.9162072768,1.814e-06,0.17583174099999999
46136,7,1,570450.6560182545,1.753e-06,0.17583349399999998
46136,7,1,69017.87562978812,1.4489e-05,0.17584798299999999
46136,7,1,627746.3904582548,1.593e-06,0.17584957599999998
46136,7,1,2169197.3969631237,4.61e-07,0.175850037
63305,7,1,364.05284008542134,0.002746854,0.17859689099999998
63305,7,1,891265.5971479501,1.122e-06,0.17859801299999997
63305,7,1,2217294.9002217297,4.51e-07,0.17859846399999998
63305,7,1,3103.007434805814,0.000322268,0.17892073199999997
63305,7,1,915750.9157509157,1.092e-06,0.17892182399999998
63305,7,1,1782531.1942959002,5.61e-07,0.178922385
131274,5,1,487.874370398125,0.002049708,0.180972093
131274,5,1,548546.3521667582,1.823e-06,0.180973916
131274,5,1,74487.895716946,1.3425e-05,0.18098734100000002
46136,7,1,92.5917524081726,0.010800098,0.19178743900000003
46136,7,1,428265.52462526766,2.335e-06,0.19178977400000002
46136,7,1,1721170.395869191,5.81e-07,0.19179035500000002
46136,7,1,93449.21035417251,1.0701e-05,0.19180105600000003
46136,7,1,868055.5555555556,1.152e-06,0.19180220800000003
46136,7,1,1848428.8354898337,5.41e-07,0.19180274900000002
786474,0,1,151.8957654802291,0.006583462,0.19838621100000003
786474,0,1,306184.9357011635,3.266e-06,0.19838947700000004
786474,0,1,63451.776649746185,1.576e-05,0.19840523700000004
274088,7,1,1258.4156546907443,0.00079465,0.19919988700000005
274088,7,1,441696.113074205,2.264e-06,0.19920215100000005
274088,7,1,85236.95874531196,1.1732e-05,0.19921388300000004
274088,7,7,96899.22480620156,1.032e-05,0.19922420300000004
274088,7,7,2079002.0790020789,4.81e-07,0.19922468400000004
274088,7,7,466417.9104477612,2.144e-06,0.19922682800000005
274245,7,1,5343.507371368419,0.000187143,0.19941397100000005
274245,7,1,1297016.8612191959,7.71e-07,0.19941474200000006
274245,7,1,190114.06844106465,5.26e-06,0.19942000200000007
274245,7,4,162022.03499675955,6.172e-06,0.19942617400000007
274088,7,7,7771.638183612724,0.000128673,0.19955484700000006
274088,7,7,1297016.8612191959,7.71e-07,0.19955561800000007
274088,7,7,274197.97093501507,3.647e-06,0.19955926500000007
274245,7,4,15443.538423523596,6.4752e-05,0.19962401700000007
274245,7,4,41449.05910635829,2.4126e-05,0.19964814300000008
274245,7,4,200843.54288009641,4.979e-06,0.19965312200000007
274245,7,4,136911.28148959475,7.304e-06,0.19966042600000009
274245,7,4,224265.53038797938,4.459e-06,0.1996648850000001
63306,7,1,1571.808050800836,0.00063621,0.2003010950000001
