Ino,State,flag,transaction,time elapsed,culmulative time elapsed
786519,7,7,548245.6140350878,1.824e-06,3.1318044250000003
786519,7,7,157703.83220312253,6.341e-06,3.1318107660000005
786519,7,7,2849002.849002849,3.51e-07,3.1318111170000007
786519,7,7,545256.2704471102,1.834e-06,3.1318129510000006
786519,7,7,156445.55694618274,6.392e-06,3.1318193430000005
786519,7,7,2777777.777777778,3.6e-07,3.1318197030000006
786519,7,7,542299.3492407809,1.844e-06,3.1318215470000004
786520,0,4,1374.149229858064,0.000727723,3.13254927
786520,4,7,718390.8045977012,1.392e-06,3.1325506620000003
786520,4,7,2079002.0790020789,4.81e-07,3.132551143
786520,4,7,506585.6129685917,1.974e-06,3.132553117
786520,7,1,60675.92985862508,1.6481e-05,3.132569598
786520,7,1,2770083.1024930747,3.61e-07,3.132569959
786520,7,1,853242.3208191127,1.172e-06,3.132571131
8388610,4,4,1921.3550933202168,0.000520466,3.1330915970000004
786516,39,1,9244.792870415738,0.000108169,3.1331997660000006
786516,39,1,1246882.7930174563,8.02e-07,3.133200568000001
786516,39,1,745156.4828614009,1.342e-06,3.133201910000001
786509,7,1,2411.2538037528752,0.000414722,3.1336166320000007
786509,7,1,1557632.3987538943,6.42e-07,3.1336172740000006
786509,7,1,174825.17482517482,5.72e-06,3.1336229940000004
786509,7,7,70536.78493334274,1.4177e-05,3.1336371710000006
786509,7,7,2433090.0243309,4.11e-07,3.1336375820000004
786509,7,7,453720.5081669692,2.204e-06,3.1336397860000003
786509,7,4,97285.72818367546,1.0279e-05,3.1336500650000003
786509,7,7,2123142.2505307854,4.71e-07,3.133650536
786509,7,7,2695417.7897574124,3.71e-07,3.1336509070000003
786509,7,7,619962.802231866,1.613e-06,3.13365252
786509,7,4,242248.06201550388,4.128e-06,3.133656648
786509,7,7,2267573.6961451247,4.41e-07,3.133657089
786509,7,7,3225806.4516129033,3.1e-07,3.133657399
786509,7,7,648088.1399870382,1.543e-06,3.1336589420000003
786509,7,4,239348.9707994256,4.178e-06,3.1336631200000005
786509,7,7,2375296.912114014,4.21e-07,3.1336635410000007
786509,7,7,3225806.4516129033,3.1e-07,3.1336638510000006
786509,7,7,656598.8181221273,1.523e-06,3.1336653740000004
786509,7,4,228885.32845044634,4.369e-06,3.1336697430000005
786509,7,7,2325581.395348837,4.3e-07,3.1336701730000005
786509,7,7,3215434.083601286,3.11e-07,3.1336704840000005
786509,7,7,652315.7208088716,1.533e-06,3.1336720170000003
786516,0,4,4162.452183830538,0.000240243,3.1339122600000002
786516,4,7,1008064.5161290322,9.92e-07,3.133913252
786516,4,7,2941176.4705882357,3.4e-07,3.1339135920000003
786516,4,7,364166.0597232338,2.746e-06,3.133916338
786516,7,4,187969.92481203008,5.32e-06,3.133921658
786516,7,7,2169197.3969631237,4.61e-07,3.133922119
786516,7,7,3225806.4516129033,3.1e-07,3.133922429
786516,7,7,639795.2655150353,1.563e-06,3.133923992
786516,7,1,56487.60097158674,1.7703e-05,3.1339416950000003
786516,7,1,2695417.7897574124,3.71e-07,3.1339420660000004
786516,7,1,846023.6886632825,1.182e-06,3.1339432480000005
786508,7,1,169.34752262355892,0.005905017,3.1398482650000004
786508,7,1,590318.772136954,1.694e-06,3.139849959
786508,7,1,163371.998039536,6.121e-06,3.1398560800000004
786515,39,1,9772.018801364175,0.000102333,3.1399584130000004
786515,39,1,1536098.3102918586,6.51e-07,3.1399590640000006
786515,39,1,707714.0835102618,1.413e-06,3.1399604770000007
786509,7,1,30081.5209216978,3.3243e-05,3.1399937200000005
786509,7,1,2375296.912114014,4.21e-07,3.1399941410000007
786509,7,1,430292.59896729776,2.324e-06,3.1399964650000007
786509,7,7,275709.95312930795,3.627e-06,3.1400000920000006
786509,7,7,3030303.0303030303,3.3e-07,3.140000422000001
786509,7,7,600961.5384615384,1.664e-06,3.140002086000001
786509,7,7,22633.139442772106,4.4183e-05,3.140046269000001
786509,7,7,2375296.912114014,4.21e-07,3.140046690000001
786509,7,7,434027.7777777778,2.304e-06,3.140048994000001
786508,7,1,764.8265449878621,0.001307486,3.141356480000001
786508,7,1,1133786.8480725624,8.82e-07,3.1413573620000013
786508,7,1,240500.2405002405,4.158e-06,3.141361520000001
786509,7,1,47350.726833656896,2.1119e-05,3.141382639000001
786509,7,1,2123142.2505307854,4.71e-07,3.141383110000001
786509,7,1,441501.1037527594,2.265e-06,3.141385375000001
786509,7,7,390015.600624025,2.564e-06,3.141387939000001
786509,7,7,3021148.0362537764,3.31e-07,3.1413882700000006
786509,7,7,577034.0450086555,1.733e-06,3.1413900030000006
786509,7,4,84724.22265525714,1.1803e-05,3.1414018060000006
786509,7,7,2123142.2505307854,4.71e-07,3.1414022770000005
786509,7,7,3125000.0,3.2e-07,3.1414025970000004
786509,7,7,616142.9451632779,1.623e-06,3.1414042200000005
786519,7,4,15364.995467326336,6.5083e-05,3.1414693030000005
786519,7,1,73174.30118542368,1.3666e-05,3.1414829690000006
786519,7,1,2777777.777777778,3.6e-07,3.1414833290000006
786519,7,1,712758.3749109053,1.403e-06,3.141484732000001
786519,7,7,238208.67079561696,4.198e-06,3.141488930000001
786519,7,7,2217294.9002217297,4.51e-07,3.141489381000001
786519,7,7,652315.7208088716,1.533e-06,3.1414909140000007
786509,7,7,35033.63228699552,2.8544e-05,3.1415194580000008
786509,7,7,2702702.7027027025,3.7e-07,3.1415198280000007
786509,7,7,475285.1711026616,2.104e-06,3.1415219320000007
22295,7,1,5.1620457530079005,0.193721646,3.335243578000001
22295,7,1,539665.4074473826,1.853e-06,3.335245431000001
22295,7,1,2036659.8778004071,4.91e-07,3.3352459220000013
22295,7,1,131337.0107696349,7.614e-06,3.335253536000001
22295,7,1,2770083.1024930747,3.61e-07,3.335253897000001
22295,7,1,3115264.7975077885,3.21e-07,3.335254218000001
59269,7,1,10.68525125347881,0.093586943,3.428841161000001
59269,7,1,410677.6180698152,2.435e-06,3.428843596000001
59269,7,1,1447178.002894356,6.91e-07,3.428844287000001
59269,7,1,32903.39563042906,3.0392e-05,3.428874679000001
59269,7,1,683526.999316473,1.463e-06,3.428876142000001
59269,7,1,1883239.1713747648,5.31e-07,3.428876673000001
39276,7,1,6058.88019776185,0.000165047,3.4290417200000007
39276,7,1,1560062.4024961,6.41e-07,3.429042361000001
39276,7,1,2770083.1024930747,3.61e-07,3.429042722000001
39276,7,1,20260.55068176753,4.9357e-05,3.429092079000001
39276,7,1,1121076.2331838566,8.92e-07,3.429092971000001
39276,7,1,2375296.912114014,4.21e-07,3.4290933920000013
22295,7,1,149.8973727637373,0.006671231,3.435764623000001
22295,7,1,577034.0450086555,1.733e-06,3.435766356000001
22295,7,1,1883239.1713747648,5.31e-07,3.435766887000001
22295,7,1,2736.2101847215495,0.000365469,3.436132356000001
22295,7,1,998003.992015968,1.002e-06,3.436133358000001
22295,7,1,2493765.5860349126,4.01e-07,3.436133759000001
46136,7,1,19.72126788267873,0.050706679,3.486840438000001
46136,7,1,499001.996007984,2.004e-06,3.4868424420000013
46136,7,1,1050420.168067227,9.52e-07,3.4868433940000014
46136,7,1,17173.27837884252,5.823e-05,3.4869016240000015
46136,7,1,978473.5812133073,1.022e-06,3.4869026460000017
46136,7,1,2036659.8778004071,4.91e-07,3.486903137000002
22295,7,1,20.05111791900034,0.049872531,3.536775668000002
22295,7,1,482160.07714561233,2.074e-06,3.536777742000002
22295,7,1,1512859.30408472,6.61e-07,3.5367784030000022
22295,7,1,181455.27127563054,5.511e-06,3.536783914000002
22295,7,1,2941176.4705882357,3.4e-07,3.5367842540000023
22295,7,1,3115264.7975077885,3.21e-07,3.536784575000002
22973,7,1,6.799520780654613,0.147069188,3.6838537630000023
22973,7,1,499001.996007984,2.004e-06,3.6838557670000025
22973,7,1,1692047.377326565,5.91e-07,3.6838563580000026
22973,7,1,21175.673386413688,4.7224e-05,3.6839035820000023
22973,7,1,702740.6886858749,1.423e-06,3.6839050050000024
22973,7,1,1919385.7965451058,5.21e-07,3.6839055260000024
34383,7,1,2.7549588970876893,0.362981822,4.046887348000002
34383,7,1,542299.3492407809,1.844e-06,4.046889192000002
34383,7,1,2079002.0790020789,4.81e-07,4.046889673000002
34383,7,1,15532.291634307727,6.4382e-05,4.046954055000001
34383,7,1,891265.5971479501,1.122e-06,4.046955177000001
34383,7,1,2557544.757033248,3.91e-07,4.046955568000001
46136,7,1,9.70524312852045,0.103037089,4.149992657000001
46136,7,1,415800.41580041585,2.405e-06,4.149995062000001
46136,7,1,1814882.0326678767,5.51e-07,4.1499956130000015
46136,7,1,15268.574220539287,6.5494e-05,4.150061107000002
46136,7,1,669792.3643670463,1.493e-06,4.150062600000002
46136,7,1,1956947.1624266147,5.11e-07,4.1500631110000015
46136,7,1,2.9674419627107445,0.336990584,4.487053695000001
46136,7,1,405679.51318458415,2.465e-06,4.487056160000001
46136,7,1,1883239.1713747648,5.31e-07,4.487056691000001
46136,7,1,16752.66367352409,5.9692e-05,4.487116383000001
46136,7,1,587199.0604815033,1.703e-06,4.487118086000001
46136,7,1,2375296.912114014,4.21e-07,4.487118507000001
39276,7,1,5329.240476647268,0.000187644,4.487306151000001
39276,7,1,707714.0835102618,1.413e-06,4.487307564000001
39276,7,1,2217294.9002217297,4.51e-07,4.487308015000001
39276,7,1,9764.385380762209,0.000102413,4.4874104280000005
39276,7,1,623830.3181534623,1.603e-06,4.487412031000001
39276,7,1,2320185.614849188,4.31e-07,4.487412462000001
22973,7,1,5.098185365666045,0.196148223,4.683560685000001
22973,7,1,512032.77009728615,1.953e-06,4.683562638000001
22973,7,1,1533742.3312883438,6.52e-07,4.68356329
22973,7,1,21306.96950972663,4.6933e-05,4.6836102230000005
22973,7,1,557413.6008918617,1.794e-06,4.683612017000001
22973,7,1,2631578.947368421,3.8e-07,4.683612397000001
131268,131207,1,26917.900403768504,3.715e-05,4.683649547000001
131268,131207,1,539374.3257820928,1.854e-06,4.6836514010000005
131268,131207,1,504032.2580645161,1.984e-06,4.683653385
46136,7,1,1.8584043964718824,0.538096015,5.2217494
46136,7,1,536768.6527106817,1.863e-06,5.221751263
46136,7,1,1633986.928104575,6.12e-07,5.221751875
46136,7,1,15584.577502103919,6.4166e-05,5.221816040999999
46136,7,1,924214.4177449169,1.082e-06,5.221817122999999
46136,7,1,2375296.912114014,4.21e-07,5.221817543999999
46136,7,1,59.02100675672486,0.01694312,5.238760663999999
46136,7,1,391389.4324853229,2.555e-06,5.238763218999999
46136,7,1,1883239.1713747648,5.31e-07,5.2387637499999995
46136,7,1,14601.950820629636,6.8484e-05,5.238832233999999
46136,7,1,557724.4841048522,1.793e-06,5.238834026999999
46136,7,1,2849002.849002849,3.51e-07,5.238834377999999
46136,7,1,56.11238997482574,0.017821376,5.256655753999999
46136,7,1,464037.12296983757,2.155e-06,5.2566579089999985
46136,7,1,2380952.380952381,4.2e-07,5.256658328999999
46136,7,1,25461.489497135582,3.9275e-05,5.256697603999998
46136,7,1,968992.2480620155,1.032e-06,5.2566986359999985
46136,7,1,2932551.319648094,3.41e-07,5.256698976999998
46136,7,1,358.4034131473841,0.002790152,5.2594891289999985
46136,7,1,999000.999000999,1.001e-06,5.259490129999999
46136,7,1,5524861.878453039,1.81e-07,5.259490310999999
46136,7,1,2267573.6961451247,4.41e-07,5.259490751999999
46136,7,1,1919385.7965451058,5.21e-07,5.259491272999998
46136,7,1,2564102.564102564,3.9e-07,5.259491662999999
46136,7,1,70.24109553631887,0.01423668,5.273728342999998
46136,7,1,435729.84749455337,2.295e-06,5.273730637999998
46136,7,1,2493765.5860349126,4.01e-07,5.2737310389999985
46136,7,1,20127.203928830208,4.9684e-05,5.273780722999999
46136,7,1,678886.6259334692,1.473e-06,5.273782195999999
46136,7,1,1721170.395869191,5.81e-07,5.273782776999999
22973,7,1,31.040068258351702,0.032216424,5.305999200999999
22973,7,1,295246.53085326246,3.387e-06,5.306002587999998
22973,7,1,868055.5555555556,1.152e-06,5.306003739999999
22973,7,1,42966.40027498496,2.3274e-05,5.306027013999999
22973,7,1,2557544.757033248,3.91e-07,5.306027404999999
22973,7,1,2380952.380952381,4.2e-07,5.306027824999999
46136,7,1,57.32022557343011,0.017445849,5.323473673999999
46136,7,1,494315.3732081068,2.023e-06,5.323475696999999
46136,7,1,1751313.4851138354,5.71e-07,5.323476267999999
46136,7,1,1127.9272532038774,0.000886582,5.324362849999999
46136,7,1,968992.2480620155,1.032e-06,5.324363881999999
46136,7,1,2493765.5860349126,4.01e-07,5.3243642829999995
46136,7,1,20.729701667876558,0.048239961,5.372604244
46136,7,1,362976.4065335753,2.755e-06,5.372606998999999
46136,7,1,1246882.7930174563,8.02e-07,5.372607800999999
46136,7,1,3407.9446004525753,0.000293432,5.372901232999999
46136,7,1,570450.6560182545,1.753e-06,5.372902986
46136,7,1,2169197.3969631237,4.61e-07,5.372903447
46136,7,1,36.599078903661415,0.027323092,5.400226538999999
46136,7,1,501504.5135406219,1.994e-06,5.400228532999999
46136,7,1,2217294.9002217297,4.51e-07,5.400228983999999
46136,7,1,259.78816872721984,0.00384929,5.404078273999999
46136,7,1,437828.37127845886,2.284e-06,5.404080557999999
46136,7,1,1721170.395869191,5.81e-07,5.404081138999999
46136,7,1,24866.343404202413,4.0215e-05,5.404121353999999
46136,7,1,825082.5082508251,1.212e-06,5.404122565999999
46136,7,1,2493765.5860349126,4.01e-07,5.404122966999999
46136,7,1,79.508124577464,0.012577331,5.416700297999999
46136,7,1,631711.9393556538,1.583e-06,5.416701881
46136,7,1,1329787.2340425532,7.52e-07,5.416702633
46136,7,1,24332.08428633997,4.1098e-05,5.4167437309999995
46136,7,1,924214.4177449169,1.082e-06,5.416744812999999
46136,7,1,2849002.849002849,3.51e-07,5.416745163999999
46136,7,1,243.16020731839276,0.004112515,5.420857678999999
46136,7,1,525486.0746190225,1.903e-06,5.420859581999999
46136,7,1,1447178.002894356,6.91e-07,5.420860273
46136,7,1,24747.57473767571,4.0408e-05,5.420900681
46136,7,1,924214.4177449169,1.082e-06,5.420901763
46136,7,1,2777777.777777778,3.6e-07,5.420902122999999
46136,7,1,78.12083762412034,0.012800682,5.433702804999999
46136,7,1,566893.4240362812,1.764e-06,5.433704569
46136,7,1,1848428.8354898337,5.41e-07,5.43370511
46136,7,1,19261.14257097731,5.1918e-05,5.433757028
46136,7,1,811030.0081103,1.233e-06,5.4337582609999995
46136,7,1,2777777.777777778,3.6e-07,5.433758620999999
46136,7,1,58.78152137040417,0.017012149,5.450770769999999
46136,7,1,466417.9104477612,2.144e-06,5.450772913999999
46136,7,1,1426533.523537803,7.01e-07,5.450773614999999
46136,7,1,15499.790752824836,6.4517e-05,5.4508381319999994
46136,7,1,594177.0647653,1.683e-06,5.450839814999999
46136,7,1,1996007.984031936,5.01e-07,5.450840315999999
46136,7,1,2054.8733376074697,0.000486648,5.451326963999999
46136,7,1,587199.0604815033,1.703e-06,5.4513286669999985
46136,7,1,2375296.912114014,4.21e-07,5.451329087999999
46136,7,1,55950.31611928607,1.7873e-05,5.451346960999999
46136,7,1,533902.8296849973,1.873e-06,5.451348833999999
46136,7,1,1748251.7482517483,5.72e-07,5.451349405999999
46136,7,1,85.87311663080605,0.011645088,5.462994493999999
46136,7,1,573394.495412844,1.744e-06,5.462996238
46136,7,1,2777777.777777778,3.6e-07,5.462996597999999
46136,7,1,1374.3191966279705,0.000727633,5.463724231
46136,7,1,734214.3906020558,1.362e-06,5.4637255929999995
46136,7,1,1187648.456057007,8.42e-07,5.463726435
46136,7,1,15723.270440251572,6.36e-05,5.463790035
46136,7,1,1233045.6226880394,8.11e-07,5.463790845999999
46136,7,1,3115264.7975077885,3.21e-07,5.463791166999999
46136,7,1,3.6102520095258375,0.276988974,5.740780140999999
46136,7,1,489236.79060665367,2.044e-06,5.740782185
46136,7,1,1996007.984031936,5.01e-07,5.740782685999999
46136,7,1,41814.760610495505,2.3915e-05,5.740806600999999
46136,7,1,2777777.777777778,3.6e-07,5.740806960999999
46136,7,1,2932551.319648094,3.41e-07,5.740807301999999
39276,7,1,673.2687399304244,0.001485291,5.742292592999998
39276,7,1,688231.2456985548,1.453e-06,5.742294045999999
39276,7,1,1490312.9657228019,6.71e-07,5.742294716999998
39276,7,1,13306.36576538216,7.5152e-05,5.742369868999998
39276,7,1,2320185.614849188,4.31e-07,5.742370299999998
39276,7,1,2941176.4705882357,3.4e-07,5.742370639999998
132327,0,1,2027.7970418496755,0.000493146,5.742863785999998
132327,0,1,1173708.9201877934,8.52e-07,5.742864637999999
132327,0,1,76958.59627520395,1.2994e-05,5.742877631999999
39276,7,1,1333.7903788364813,0.000749743,5.743627374999999
39276,7,1,734214.3906020558,1.362e-06,5.743628736999999
39276,7,1,2079002.0790020789,4.81e-07,5.743629217999999
39276,7,1,79655.88657001752,1.2554e-05,5.743641771999999
39276,7,1,2557544.757033248,3.91e-07,5.743642163
39276,7,1,2941176.4705882357,3.4e-07,5.743642502999999
59269,7,1,2016.0233536145283,0.000496026,5.744138529
59269,7,1,882612.53309797,1.133e-06,5.744139661999999
59269,7,1,2631578.947368421,3.8e-07,5.744140042
59269,7,1,19102.561653517736,5.2349e-05,5.7441923909999995
59269,7,1,1692047.377326565,5.91e-07,5.7441929819999995
59269,7,1,2433090.0243309,4.11e-07,5.744193393
46136,7,1,1302.8687867816145,0.000767537,5.7449609299999995
46136,7,1,1084598.6984815618,9.22e-07,5.744961851999999
46136,7,1,2631578.947368421,3.8e-07,5.744962232
46136,7,1,70886.79379031686,1.4107e-05,5.744976339
46136,7,1,2433090.0243309,4.11e-07,5.74497675
46136,7,1,2272727.2727272725,4.4e-07,5.74497719
34383,7,1,1642.7941299680149,0.000608719,5.745585909
34383,7,1,712758.3749109053,1.403e-06,5.745587312
34383,7,1,2695417.7897574124,3.71e-07,5.745587682999999
34383,7,1,25022.520268241416,3.9964e-05,5.745627646999999
34383,7,1,1329787.2340425532,7.52e-07,5.745628398999999
34383,7,1,2272727.2727272725,4.4e-07,5.745628838999999
39276,7,1,70.82580337000505,0.014119148,5.759747986999999
39276,7,1,744601.6381236038,1.343e-06,5.759749329999999
39276,7,1,1636661.2111292963,6.11e-07,5.759749940999999
39276,7,1,17778.725976496524,5.6247e-05,5.759806187999999
39276,7,1,693481.2760055478,1.442e-06,5.759807629999999
39276,7,1,2320185.614849188,4.31e-07,5.759808060999999
46136,7,1,76.96882600912096,0.012992273,5.772800333999999
46136,7,1,669792.3643670463,1.493e-06,5.772801826999999
46136,7,1,1490312.9657228019,6.71e-07,5.772802497999999
46136,7,1,20208.96065315361,4.9483e-05,5.772851980999999
46136,7,1,635727.9084551812,1.573e-06,5.772853553999998
46136,7,1,2217294.9002217297,4.51e-07,5.772854004999998
46136,7,1,7.467398551376953,0.133915445,5.906769449999999
46136,7,1,400962.3095429029,2.494e-06,5.906771943999999
46136,7,1,1610305.958132045,6.21e-07,5.906772564999999
39276,7,1,723065.7989877079,1.383e-06,5.906773947999999
39276,7,1,755857.8987150416,1.323e-06,5.906775270999999
39276,7,1,2493765.5860349126,4.01e-07,5.906775671999999
46136,7,1,21389.45927446954,4.6752e-05,5.906822424
46136,7,1,868055.5555555556,1.152e-06,5.906823576
46136,7,1,2932551.319648094,3.41e-07,5.906823917
39276,7,1,120322.46420406688,8.311e-06,5.906832228
39276,7,1,506585.6129685917,1.974e-06,5.906834202
39276,7,1,2631578.947368421,3.8e-07,5.906834582
39276,7,1,32.69877437799901,0.030582186,5.937416768
39276,7,1,434027.7777777778,2.304e-06,5.937419072
39276,7,1,1883239.1713747648,5.31e-07,5.937419603
39276,7,1,20902.13619831947,4.7842e-05,5.937467445
39276,7,1,683994.5280437757,1.462e-06,5.937468907
39276,7,1,2557544.757033248,3.91e-07,5.937469298000001
46136,7,1,1083.4224448294206,0.000923001,5.938392299000001
46136,7,1,773993.8080495356,1.292e-06,5.938393591000001
46136,7,1,1692047.377326565,5.91e-07,5.9383941820000015
46136,7,1,35602.39248077471,2.8088e-05,5.938422270000001
46136,7,1,786163.5220125786,1.272e-06,5.9384235420000016
46136,7,1,1811594.2028985508,5.52e-07,5.938424094000002
46136,7,1,682.9873319509669,0.001464156,5.939888250000002
46136,7,1,1386962.5520110957,7.21e-07,5.939888971000002
46136,7,1,2695417.7897574124,3.71e-07,5.939889342000002
39276,7,1,852514.9190110826,1.173e-06,5.939890515000002
39276,7,1,899280.5755395684,1.112e-06,5.9398916270000015
39276,7,1,2941176.4705882357,3.4e-07,5.939891967000001
39276,7,1,40556.43427829825,2.4657e-05,5.939916624000001
39276,7,1,1161440.1858304297,8.61e-07,5.939917485000001
39276,7,1,2375296.912114014,4.21e-07,5.939917906000002
39276,7,1,7.381771662698447,0.135468834,6.075386740000002
39276,7,1,612369.871402327,1.633e-06,6.075388373000002
39276,7,1,1848428.8354898337,5.41e-07,6.075388914000002
39276,7,1,10623.718513954254,9.4129e-05,6.075483043000002
39276,7,1,648088.1399870382,1.543e-06,6.075484586000002
39276,7,1,2777777.777777778,3.6e-07,6.075484946000001
46136,7,1,96.73878091336113,0.010337116,6.085822062000001
46136,7,1,560852.4957936063,1.783e-06,6.085823845000001
46136,7,1,1468428.7812041116,6.81e-07,6.0858245260000015
46136,7,1,19846.782836502203,5.0386e-05,6.085874912000001
46136,7,1,670241.2868632708,1.492e-06,6.085876404000001
46136,7,1,2217294.9002217297,4.51e-07,6.085876855000001
46136,7,1,8.886911728767473,0.112525029,6.198401884000002
46136,7,1,693000.693000693,1.443e-06,6.198403327000002
46136,7,1,1386962.5520110957,7.21e-07,6.198404048000002
46136,7,1,17378.006395106353,5.7544e-05,6.198461592000002
46136,7,1,590667.4542232723,1.693e-06,6.198463285000002
46136,7,1,2267573.6961451247,4.41e-07,6.198463726000002
22973,7,1,11.91227386975184,0.083947029,6.282410755000002
22973,7,1,612369.871402327,1.633e-06,6.282412388000002
22973,7,1,2079002.0790020789,4.81e-07,6.282412869000002
22973,7,1,20805.592543275634,4.8064e-05,6.282460933000001
22973,7,1,941619.5856873824,1.062e-06,6.282461995000001
22973,7,1,1329787.2340425532,7.52e-07,6.282462747000001
39276,7,1,2.2778994660779053,0.439000937,6.7214636840000015
39276,7,1,283527.07683583786,3.527e-06,6.721467211000001
39276,7,1,1610305.958132045,6.21e-07,6.721467832000001
39276,7,1,11559.357299734134,8.651e-05,6.721554342000001
39276,7,1,669792.3643670463,1.493e-06,6.721555835000001
39276,7,1,1919385.7965451058,5.21e-07,6.721556356000001
46136,7,1,2.0937029862265852,0.477622665,7.199179021000001
46136,7,1,358937.5448671931,2.786e-06,7.199181807
46136,7,1,604960.6775559589,1.653e-06,7.19918346
46136,7,1,14998.125234345707,6.6675e-05,7.199250135000001
46136,7,1,423011.8443316413,2.364e-06,7.199252499000001
46136,7,1,875656.7425569177,1.142e-06,7.199253641000001
39276,7,1,4713.068396048563,0.000212176,7.199465817000001
39276,7,1,811030.0081103,1.233e-06,7.199467050000001
39276,7,1,2500000.0,4e-07,7.199467450000001
39276,7,1,16463.615409944025,6.074e-05,7.199528190000001
39276,7,1,567214.9744753261,1.763e-06,7.199529953000002
39276,7,1,1883239.1713747648,5.31e-07,7.199530484000002
22973,7,1,12.102295573106142,0.082628952,7.282159436000002
22973,7,1,459981.6007359706,2.174e-06,7.282161610000002
22973,7,1,978473.5812133073,1.022e-06,7.282162632000002
22973,7,1,18061.952497064933,5.5365e-05,7.282217997000002
22973,7,1,792393.026941363,1.262e-06,7.282219259000001
22973,7,1,2557544.757033248,3.91e-07,7.282219650000002
39276,7,1,2.7475360302945524,0.36396247,7.6461821200000015
39276,7,1,522739.15316257183,1.913e-06,7.646184033000002
39276,7,1,1814882.0326678767,5.51e-07,7.646184584000002
34383,7,1,29031.789809841775,3.4445e-05,7.646219029000002
34383,7,1,2123142.2505307854,4.71e-07,7.646219500000002
34383,7,1,2695417.7897574124,3.71e-07,7.646219871000001
39276,7,1,22902.686485124705,4.3663e-05,7.646263534000001
39276,7,1,509164.9694501018,1.964e-06,7.646265498000001
39276,7,1,2267573.6961451247,4.41e-07,7.646265939000001
34383,7,1,15623.779392234983,6.4005e-05,7.6463299440000005
34383,7,1,660938.5327164574,1.513e-06,7.6463314570000005
34383,7,1,2036659.8778004071,4.91e-07,7.646331948
786509,131207,1,127811.8609406953,7.824e-06,7.646339772
786509,131207,1,950570.3422053232,1.052e-06,7.646340824
786509,131207,1,554631.1702717693,1.803e-06,7.646342627
46136,7,1,60.38707146616669,0.016559836,7.662902463
46136,7,1,519750.5197505197,1.924e-06,7.662904387
46136,7,1,1996007.984031936,5.01e-07,7.662904888
46136,7,1,21653.926939650508,4.6181e-05,7.662951069
46136,7,1,791765.6373713381,1.263e-06,7.662952332
46136,7,1,2433090.0243309,4.11e-07,7.662952743
46136,7,1,2.2195522734690822,0.450541315,8.113494058
46136,7,1,324044.0699935191,3.086e-06,8.113497144
46136,7,1,1636661.2111292963,6.11e-07,8.113497755000001
46136,7,1,18165.634253119948,5.5049e-05,8.113552804000001
46136,7,1,723065.7989877079,1.383e-06,8.113554187000002
46136,7,1,2433090.0243309,4.11e-07,8.113554598000002
22973,7,1,12.125086564024253,0.082473638,8.196028236000002
22973,7,1,504032.2580645161,1.984e-06,8.196030220000003
22973,7,1,1751313.4851138354,5.71e-07,8.196030791000002
22973,7,1,21146.56685487111,4.7289e-05,8.196078080000001
22973,7,1,824402.3083264632,1.213e-06,8.196079293000002
22973,7,1,2325581.395348837,4.3e-07,8.196079723000002
8388610,0,4,4.586828362763265,0.21801557,8.414095293000003
8388610,4,4,153798.83112888344,6.502e-06,8.414101795000002
8388610,4,4,257267.81579624387,3.887e-06,8.414105682000002
8388610,4,4,314861.46095717885,3.176e-06,8.414108858000002
8388610,4,4,601322.9104028863,1.663e-06,8.414110521000003
8388610,4,4,346500.3465003465,2.886e-06,8.414113407000004
8388610,4,4,978473.5812133073,1.022e-06,8.414114429000003
8388610,4,4,756429.65204236,1.322e-06,8.414115751000002
8388610,4,4,542299.3492407809,1.844e-06,8.414117595000002
8388610,4,4,907441.0163339383,1.102e-06,8.414118697000003
8388610,4,4,941619.5856873824,1.062e-06,8.414119759000004
8388610,4,4,457875.4578754578,2.184e-06,8.414121943000003
8388610,4,4,509164.9694501018,1.964e-06,8.414123907000004
34383,7,1,6.8252330750549115,0.146515143,8.560639050000004
34383,7,1,166085.36787908987,6.021e-06,8.560645071000005
34383,7,1,1814882.0326678767,5.51e-07,8.560645622000004
34383,7,1,12553.982123129457,7.9656e-05,8.560725278000005
34383,7,1,773993.8080495356,1.292e-06,8.560726570000005
34383,7,1,1636661.2111292963,6.11e-07,8.560727181000006
39276,7,1,3071.592682237594,0.000325564,8.561052745000007
39276,7,1,1848428.8354898337,5.41e-07,8.561053286000007
39276,7,1,3021148.0362537764,3.31e-07,8.561053617000008
39276,7,1,16427.374576995106,6.0874e-05,8.561114491000009
39276,7,1,665335.994677312,1.503e-06,8.561115994000009
39276,7,1,2702702.7027027025,3.7e-07,8.561116364000009
46136,7,1,1135.5094235927063,0.000880662,8.56199702600001
46136,7,1,678886.6259334692,1.473e-06,8.561998499000008
46136,7,1,2320185.614849188,4.31e-07,8.561998930000009
46136,7,1,33449.290875033446,2.9896e-05,8.562028826000008
46136,7,1,1028806.5843621399,9.72e-07,8.562029798000008
46136,7,1,2493765.5860349126,4.01e-07,8.562030199000008
39276,7,1,17.911397760344492,0.055830372,8.617860571000008
39276,7,1,433839.47939262475,2.305e-06,8.617862876000009
39276,7,1,2079002.0790020789,4.81e-07,8.61786335700001
39276,7,1,12240.051897820045,8.1699e-05,8.61794505600001
39276,7,1,907441.0163339383,1.102e-06,8.617946158000011
39276,7,1,2320185.614849188,4.31e-07,8.617946589000011
34383,7,1,11003.40005061564,9.0881e-05,8.618037470000012
